,amount_favorite,amount_retweet,date,followers,following,retweet,screen_name,tweet,tweet_id,verified
0,0.0,0.0,2020-11-25 16:54:37,7182.0,769.0,0.0,Tickeron,"$AES in Uptrend: 50-day Moving Average moved above 200-day Moving Average on September 3, 2020. View odds for this and other indicators: https://t.co/iT2Q0rGSMb #AES #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/dZBdmJ7xKz",1.3316424572519547e+18,0.0
1,0.0,0.0,2020-11-23 17:30:30,7182.0,769.0,0.0,Tickeron,$AES in Downtrend: RSI indicator exits overbought zone. View odds for this and other indicators: https://t.co/uzq4eukzVV #AES #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/VtYYkIWjen,1.3309267148268052e+18,0.0
2,0.0,0.0,2020-11-28 19:52:03,7182.0,769.0,0.0,Tickeron,"$AES in Uptrend: 50-day Moving Average moved above 200-day Moving Average on September 3, 2020. View odds for this and other indicators: https://t.co/GoSyCAi4q4 #AES #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/xl1YIHbthi",1.3327742734764073e+18,0.0
3,3.0,1.0,2020-11-23 16:30:30,5655.0,303.0,0.0,getvolatility,"Unusual call buying: $ACIA 19x average volume, $PRU 10x, $YELP 8x, $WDAY 7x, $WSM 7x, $AES 6x, $EWJ 6x, $KNDI 6x",1.3309116142923407e+18,0.0
4,2.0,0.0,2020-11-23 20:06:35,5655.0,303.0,0.0,getvolatility,"Unusual put buying: $ACIA 25x average volume, $XHB 13x, $MAC 12x, $KNDI 11x, $AES 10x, $SPWR 8x, $FE 7x, $COTY 6x",1.3309659939722568e+18,0.0
5,0.0,0.0,2020-11-30 16:00:45,9423.0,74.0,0.0,SwingTradeBot,20 DMA Support today: $IPGP $FBRX $PEIX $AES $CIT $CNI $IYR $KRA $MXC $WAT $CCS $ALNA ... https://t.co/deOpbNqdR6,1.3334408412397117e+18,0.0
6,1.0,0.0,2020-11-21 17:09:58,7182.0,769.0,0.0,Tickeron,$AES in Downtrend: RSI indicator exits overbought zone. View odds for this and other indicators: https://t.co/grdtErwQCj #AES #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/L42UF12z9Z,1.3301967714406277e+18,0.0
7,0.0,0.0,2020-11-21 02:10:32,362.0,185.0,0.0,Finscreener_com,"Last Strong #SP500 $SPX #large  #utilities  #stocks Technical Analysis today: $AES $FE
https://t.co/ks3Nobdpjk https://t.co/Q9s4SNTMIs",1.3299704197645025e+18,0.0
8,2.0,0.0,2020-11-27 19:18:32,578.0,223.0,0.0,JakeB503,"@ThatNiggaAFool Yeah that was nice your input was greatly appreciated 🙌 I been swingin $AES for a couple weeks with calls and puts, and I'm hype about new $IDEX $7 strikes for 2022. I think it was you mentioning american airlines on the tl earlier this year that reignited the flame for me",1.332403450592723e+18,0.0
9,2.0,0.0,2020-11-25 05:40:46,2501.0,580.0,0.0,15minofPham,"Tues (11/24/20) bullish R-Squared(63) abv .80 with highest % above the opening 30-min high &amp; trading range &gt; 80% (Min $5 &amp; Vol 750K, Min Opt Vol 250 in any strike): $AVNT $WRK $BG $IVZ $APTV $SCHW $AES $FLEX $DFS $ALLY $RWT https://t.co/SnvPNcsaY8",1.3314728795784684e+18,0.0
10,0.0,0.0,2020-11-23 05:58:18,1258.0,17.0,0.0,MaxRiskCapital,$WWR $XXII $DELL $ACIA $AES High call premium bullish option flow and hit unusual option volume list Friday https://t.co/MTuwRkBuu2,1.3307525170519777e+18,0.0
11,0.0,0.0,2020-11-23 00:15:49,32482.0,27.0,0.0,askwarrenhq,"Orion Energy Syst $OESX Share Price To Rise, Announcement Of Joint Venture With Top US Firm Readied For Release 
https://t.co/Mv3xmUJu9A

$FDC $HPIL $INCY $TXT $FL $GERN $AES $MOS $OLN $NFX $SAN $AYTU $VIAB $ADAC",1.3306663279885967e+18,0.0
12,0.0,0.0,2020-11-28 19:10:20,45.0,8.0,0.0,RiskyCapitalism,"From previous days

$MSFT +0.94% $PEP +0.63% max profit.

$DOCU -5.15% stopped out (Note: $DOCU is a stop reverse.  -5.15+1.05= -4.10% total return)

$MDLZ $AES $O $ADM $ABC still active.",1.332763775972352e+18,0.0
13,0.0,0.0,2020-11-25 07:02:58,89.0,1.0,0.0,communiststocks,"AES - $AES

💰 QUOTE
$AES was UP ⬆ on Tue Nov 24
Closed at 21.15 USD for a 3.37% gain from previous close
📈 📈 📈

📊 ANALYSIS
AES should be nationalized
☭ ☭ ☭",1.3314935662841815e+18,0.0
14,0.0,0.0,2020-11-25 00:43:58,45.0,8.0,0.0,RiskyCapitalism,"I'm probably going

Long 1 cent &gt; daily high

$MSFT
$FB
$KO
$PEP
$BMY
$EL
$MDLZ
$ANTM
$ABEV
$IBN
$AES
$EXC
$O
$REGN
$NVAX
$SRE
$ZBH
$ADM
$FRC
$FLT
$ABC

Short 1 cent &lt; daily low

$AZN
$TWLO
$VEEV
$PTON
$CHWY
$TME
$DHI
$TDOC
$W
$ETSY
$GNRC
$SOLO
$ZNGA
$WTRH
$WWR
$FUV

Continued",1.3313981857812357e+18,0.0
15,0.0,0.0,2020-11-23 09:09:21,6359.0,372.0,0.0,ChartMill,$AES forming an excellent breakout setup pattern. https://t.co/dWADhWs9vz,1.3308005949578568e+18,0.0
16,0.0,0.0,2020-11-22 17:43:30,7182.0,769.0,0.0,Tickeron,$AES in Downtrend: RSI indicator exits overbought zone. View odds for this and other indicators: https://t.co/lUNFCqRP6j #AES #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/2d0s5RNPMO,1.3305675965092618e+18,0.0
17,1.0,0.0,2020-11-26 01:57:25,32482.0,27.0,0.0,askwarrenhq,"GENETHERA INC $GTHR Share Price To Rise, Announcement Of Joint Venture With Top US Firm Readied For Release 
https://t.co/Mv3xmUJu9A

$FDC $HPIL $INCY $TXT $FL $GERN $AES $MOS $OLN $NFX $SAN $AYTU $VIAB $ADAC",1.3317790572691292e+18,0.0
18,0.0,0.0,2020-11-25 15:54:42,9423.0,74.0,0.0,SwingTradeBot,Rose Above Previous Day's High today: $AYX $DBO $JVA $FLIR $FB $DLTH $ASM $SAP $KGC $NUGT $DEO $VIVO $RVNC $AES $AEM $UTRN $SPLK $FBCG $SAR $CNHI ... https://t.co/TBYRpvrFqi,1.3316273815477985e+18,0.0
19,0.0,0.0,2020-11-23 14:00:02,345.0,82.0,0.0,DataswarmM,"$AES We have detected a noticeable rise in the Zeitgeist for AES Corporation at  https://t.co/pejY2geQNz
Visit DataSwarm Markets for more information
#stockstotrade #NYSE
DataSwarm ref: 114558",1.3308737489631232e+18,0.0
20,1.0,0.0,2020-11-25 20:40:52,593.0,98.0,0.0,Fredbenz0,I even got fu$king utilities... $AES .......Retail too $SKX  SEMI'S... $MRVL  Industrials... $GE  shipping....and own some names where no clue where they fit. I just saw UOA in them...works for me..Nothing better than UOA to keep you diverse..,1.3316993963002716e+18,0.0
21,0.0,0.0,2020-11-27 02:31:10,45.0,8.0,0.0,RiskyCapitalism,"19 hits

$FB +0.78% $EL +0.85% $NVAX +6.55%
$FLT +1.52% $AZN +2.31% $TME +0.87%
$ZNGA +0.89% $WTRH +2.64% $WWR +4.54%
$FUV +1.49% $HTHT +0.92% $NIU +8.26% max profit.

$MSFT $PEP $MDLZ $AES $O $ADM $ABC still active.

From previous days

$TLTZY +2.70%

$RELX $DOCU still active. https://t.co/SKXcKsWCQ1",1.3321499418552852e+18,0.0
22,0.0,0.0,2020-11-30 16:44:30,7182.0,769.0,0.0,Tickeron,"$AES in Uptrend: 50-day Moving Average moved above 200-day Moving Average on September 3, 2020. View odds for this and other indicators: https://t.co/pnItq3VRFQ #AES #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/pOWgwco4as",1.3334518512078848e+18,0.0
23,0.0,0.0,2020-11-20 22:40:31,3751.0,117.0,0.0,stockbeep,"Breakdown #stocks (sharp move below recent support)

$V $NAVI $MA $EXC $BAX $GOGO $AMT $AES $PAGS 

Sort results by Time, Chg, %, Vol and more.
#daytrading #traders
https://t.co/0smknG8l9L",1.3299175687407084e+18,0.0
24,0.0,0.0,2020-11-24 18:35:13,2501.0,580.0,0.0,15minofPham,"Mid-day bullish R-Squared(126) abv .80 with highest % above the opening 30-min high &amp; trading range &gt; 80% (Min $5 &amp; Vol 750K, Min Opt Vol 250 in any strike): $CC $COOP $MT $ADM $UPS $FDX $TSLA $AES https://t.co/I1PsU3X5Xg",1.3313053866583409e+18,0.0
25,0.0,0.0,2020-11-23 16:33:35,2101.0,11.0,0.0,optioncharts,$AES Delta expiration 12/18/2020 #maxpain #options https://t.co/56zGrmDEcS https://t.co/ubfxNV3tsY,1.3309123912746353e+18,0.0
26,0.0,0.0,2020-11-23 22:42:20,1513.0,24.0,0.0,FlyOnTheWallHQ,"Orion Energy Syst $OESX Share Price To Rise, Announcement Of Joint Venture With Top US Firm Readied For Release 
https://t.co/18fy8EY2vD

$FDC $HPIL $INCY $TXT $FL $GERN $AES $MOS $OLN $NFX $SAN $AYTU $VIAB $ADAC",1.3310051887741379e+18,0.0
27,0.0,0.0,2020-11-23 15:07:02,9423.0,74.0,0.0,SwingTradeBot,20 DMA Support today: $IGC $DNN $ALNA $AKTX $FL $PAVM $AES $SPLK $ABT $HSY $MRTX $RKT $INVH $KRO $EGP $LEGN $CMBM $ACEL $WRB $GSY ... https://t.co/deOpbNqdR6,1.330890609884885e+18,0.0
28,0.0,1.0,2020-11-29 18:17:46,7182.0,769.0,0.0,Tickeron,"$AES in Uptrend: 50-day Moving Average moved above 200-day Moving Average on September 3, 2020. View odds for this and other indicators: https://t.co/wTz86UdWNH #AES #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/jJesQ2SBmD",1.3331129351162593e+18,0.0
29,0.0,0.0,2020-11-23 00:59:51,45.0,8.0,0.0,RiskyCapitalism,"21 hits

$BNTX +10.76% $AMWL +2.97% $REZI +2.03%
$DDD +0.66% $NLS +3.75% $PLYA +2.33%
$NDAQ +0.52% $NTES +3.94% $DPW +15.43%
$BVN +1.56% $ZTS +0.72% $UPS +1.21%
$AES +2.11% $DIS +0.59% $GPRO +1.34%
$FSR +3.69% $ITUB +1.90% $PBR +0.67%

$RELX $KR $FDX still active.

Continued https://t.co/9ilnRCZua3",1.3306774097340703e+18,0.0
30,0.0,0.0,2020-11-26 21:37:40,2101.0,11.0,0.0,optioncharts,$AES Delta expiration 12/18/2020 #maxpain #options https://t.co/56zGrmDEcS https://t.co/ILZQahYY2h,1.3320760769699471e+18,0.0
31,0.0,0.0,2020-11-26 17:00:33,7182.0,769.0,0.0,Tickeron,"$AES in Uptrend: 50-day Moving Average crossed above 200-day Moving Average on September 3, 2020. View odds for this and other indicators: https://t.co/lwuaJ9IaBv #AES #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/mEzTGMNmxb",1.3320063396193444e+18,0.0
32,0.0,0.0,2020-11-25 22:46:11,9722.0,26.0,0.0,stockmktgenius,$AES The AES Corporation Commo Top stock up 124% from low. Close: 20.99 VolvsAvg: 0.66 Liq: $85M https://t.co/RJ6bxhas7B,1.3317309318839132e+18,0.0
33,0.0,0.0,2020-11-26 23:11:33,1509.0,6.0,0.0,marketcycles,How to Trade: What investors think about Aes $AES from here https://t.co/8HDW8sDZIn Click for Details https://t.co/KHKvU9YkJy,1.3320997031067812e+18,0.0
34,0.0,0.0,2020-11-27 22:12:01,9722.0,26.0,0.0,stockmktgenius,$AES The AES Corporation Commo Leading stock #BreakOutWatch Recent close 21.04 Liquidity: $40M https://t.co/RJ6bxhas7B,1.3324471112925225e+18,0.0
35,1.0,0.0,2020-11-22 16:09:32,414.0,1489.0,0.0,starcevic_alex,"New hi 11/9
$AAON
$ACA
$ACHC
$ADI
$AEIS
$AES
$AGCO
$AIMC
$AIT
$AJG
$ALB
$ALC
$ALG
$ALGM
$ALGS
$ALRM
$AMAT
$AME
$AOSL
$APD
$APH
$APPN
$APTV
$AQUA
$ARNC
$ARW
$ASGN
$AVID
$AVNS
$AVNW
$AVTR
$AVY
$AWK
$AX
$AY
$BEP
$BEPC
$BIPC
$BKE
$BNTX
$BRKS
$BRP
$BYD
$CALT
$CARR
$CHDN
$CLFD
$CMI",1.330543948205486e+18,0.0
36,4.0,0.0,2020-11-25 05:49:10,2501.0,580.0,0.0,15minofPham,"Tues (11/24/20) bullish R-Squared(126) abv .80 with highest % above the opening 30-min high &amp; trading range &gt; 80% (Min $5 &amp; Vol 750K, Min Opt Vol 250 in any strike): $OMI $WRK $BG $ADM $MT $TSLA $MSTR $UPS $AES $HBM $ETN $GLW $ALLY https://t.co/OTsOROYXBy",1.3314749925889393e+18,0.0
37,0.0,1.0,2020-11-24 09:30:04,281.0,1583.0,0.0,ronarebound,"If you invest $1000 in $ABIO today at $4.18 per share, and the stock prices rebound back to pre-pandemic prices at $5.53, your investment would be worth $1322.97! That's 32% growth and $322.97 profit!
 
 See more: https://t.co/2pV8Epn69z
  $EOG $IHG $ACT $AES $DELL https://t.co/3XqCvhGqFi",1.331168195407995e+18,0.0
38,0.0,0.0,2020-11-30 18:11:00,2501.0,580.0,0.0,15minofPham,"Mid-day R2(63) abv .80, R2(5) X below .50 with greatest % below the opening 30-min low &amp; trading range &lt; 20% (Min $5 &amp; Vol 750K, Min Opt Vol 250 in any strike): $ARWR $SLM $AES https://t.co/AMpShYY8tx",1.3334736188235817e+18,0.0
39,0.0,0.0,2020-11-27 12:19:25,26749.0,3757.0,0.0,Briefingcom,$AES: AES unit announced its improvements to continue long-term reliability for its customers in DP&amp;L's 24-county... https://t.co/iMp9sLxLge,1.332297979860906e+18,0.0
40,0.0,0.0,2020-11-25 00:12:58,34.0,385.0,0.0,whatsatrivet,@AnthonyOhayon @PoundingDaTable $AES,1.3313903834067927e+18,0.0
41,4.0,0.0,2020-11-20 19:48:43,11771.0,457.0,0.0,mchaudhry82,$AES AES Corp. call volume above normal and directionally bullish https://t.co/tSW3k9HdOb,1.3298743312126362e+18,0.0
42,0.0,0.0,2020-11-24 15:21:58,7182.0,769.0,0.0,Tickeron,$AES in Downtrend: RSI indicator exits overbought zone. View odds for this and other indicators: https://t.co/o9W2xJAtV7 #AES #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/HXs2yErTdg,1.3312567559305994e+18,0.0
43,1.0,0.0,2020-11-24 14:38:35,9423.0,74.0,0.0,SwingTradeBot,Rose Above Previous Day's High today: $TU $SBS $TM $AIZ $CL $WMT $AES $CPT $PHT $PSO $CNI $PFGC $ETM $DVA $KMB $FSR $KWEB $CCI $CRM $FTEC ... https://t.co/TBYRpvrFqi,1.3312458369494016e+18,0.0
44,24.0,0.0,2020-11-24 22:13:47,9151.0,1352.0,0.0,AnaliseEnergia,"A AES Tietê, controlada da elétrica norte-americana AES no Brasil, anunciou hoje mudança de nome para AES Brasil. Nova marca já está no site da empresa #TIET11 #aesbrasil $AES 👇👇👇 https://t.co/0LzHzgeKzZ",1.331360392677888e+18,0.0
45,0.0,0.0,2020-11-20 21:08:32,716.0,181.0,0.0,ProfitsPrinting,Let’s Pour one out for all the calls and puts that expired worthless. #Solo $AYRO $tsla $clsk $run $play $cprx $aap $btg $wrk $li $azul $z $ipob $ride $prts $rev $aes $gbt $insg $angi $otrk $ttcf https://t.co/HgzC3dfiNd,1.3298944187117855e+18,0.0
46,0.0,0.0,2020-11-23 20:14:23,1513.0,24.0,0.0,FlyOnTheWallHQ,"Sorrento Therapeutics, Inc. $SRNE Share Price To Rise, Announcement Of Joint Venture With Top US Firm Readied For Release 
https://t.co/18fy8EY2vD

$FDC $HPIL $INCY $TXT $FL $GERN $AES $MOS $OLN $NFX $SAN $AYTU $VIAB $ADAC",1.330967955878789e+18,0.0
47,0.0,0.0,2020-11-26 22:07:45,1513.0,24.0,0.0,FlyOnTheWallHQ,"GENETHERA INC $GTHR Share Price To Rise, Announcement Of Joint Venture With Top US Firm Readied For Release 
https://t.co/18fy8EY2vD

$FDC $HPIL $INCY $TXT $FL $GERN $AES $MOS $OLN $NFX $SAN $AYTU $VIAB $ADAC",1.3320836508259205e+18,0.0
48,0.0,1.0,2020-11-27 17:17:59,7182.0,769.0,0.0,Tickeron,"$AES in Uptrend: 50-day Moving Average broke above 200-day Moving Average on September 3, 2020. View odds for this and other indicators: https://t.co/EtVtHOIpl7 #AES #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/3slDLnSyTa",1.3323731153938227e+18,0.0
,amount_favorite,amount_retweet,date,followers,following,retweet,screen_name,tweet,tweet_id,verified
0,0.0,0.0,2020-11-17 16:29:21,806.0,1407.0,0.0,astockwatch1,Ticker symbol $AES AES and AIMCo merge to form leading renewables platform in the US https://t.co/cnjquDlP0S #stocks #news,1.3287369978092708e+18,0.0
1,0.0,0.0,2020-11-17 14:22:26,26749.0,3757.0,0.0,Briefingcom,$AES $STN $UCBJY $EXTR $DTEGY $NXPI https://t.co/8HXRrOKbOr,1.328705057819218e+18,0.0
2,0.0,0.0,2020-11-18 15:25:30,7182.0,769.0,0.0,Tickeron,"$AES in Uptrend: 50-day Moving Average moved above 200-day Moving Average on September 3, 2020. View odds for this and other indicators: https://t.co/Pa2STTUl5B #AES #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/hNz1M5DumV",1.3290833182146396e+18,0.0
3,1.0,0.0,2020-11-19 22:40:09,9423.0,74.0,0.0,SwingTradeBot,Scan results - MACD Bearish Signal Line Cross today: $ORA $AVYA $BIDU $WBA $ABC $ATO $ALNY $MCRB $BSX $DCPH $UNH $BRMK $SRE $ANTM $RDN $AES $TRNO $SLAB $PII $PLD ... https://t.co/SeOPk480CW,1.3295550859328348e+18,0.0
4,0.0,0.0,2020-11-18 17:27:22,4736.0,45.0,0.0,MinteractApp,"Today Top Flow in #utilities sector, Buy Flow &amp; Sell Flow $PCG $AEE $SO $FE $EIX $WEC $XEL $PEG $SRE $ETR $NEE $AES $DTE $D $AEP $NRG $ED $PNW $PPL $EXC #stock #stocks #StockMarket #Investment #investing https://t.co/5JE2nlrW3B https://t.co/IXzUDkUkVr",1.3291139842349711e+18,0.0
5,0.0,0.0,2020-11-19 15:19:17,7182.0,769.0,0.0,Tickeron,"$AES in Uptrend: 50-day Moving Average crossed above 200-day Moving Average on September 3, 2020. View odds for this and other indicators: https://t.co/LIv8dTsIoC #AES #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/a4smMuJ4v7",1.3294441388242002e+18,0.0
6,0.0,0.0,2020-11-17 13:06:06,1177.0,491.0,0.0,CHItraders,$AES and AIMCo merge to form leading renewables platform in the US https://t.co/RyNeI1FKb5,1.3286858463551734e+18,0.0
7,0.0,0.0,2020-11-20 16:25:06,7182.0,769.0,0.0,Tickeron,"$AES in Uptrend: 50-day Moving Average moved above 200-day Moving Average on September 3, 2020. View odds for this and other indicators: https://t.co/aBRhPGTNcO #AES #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/5svwayN5GI",1.3298230908853576e+18,0.0
8,0.0,0.0,2020-11-18 14:15:28,3558.0,30.0,0.0,EdgarInsider,Alert [Press/News Current Report] / Form 8-K filed with the SEC  $AES AES CORP  https://t.co/Dy5J9gsUr2,1.3290656907167252e+18,0.0
9,0.0,0.0,2020-11-20 16:01:19,3751.0,117.0,0.0,stockbeep,"#Stocks trending downwards in the morning (lower lows)

$T $FB $CDE $BSX $IQ $IBIO $AES $RKT $VZ $WBA 

(+90 more results)  Scan updates every 5 secs.
#trading #fintwit
https://t.co/1Rlok64PZ9",1.3298171058695086e+18,0.0
10,0.0,0.0,2020-11-19 14:05:02,9423.0,74.0,0.0,SwingTradeBot,Recent $AES technical alerts: Pocket Pivot plus 7 more alerts... https://t.co/ShXGVDpGm3,1.3294254554899497e+18,0.0
11,0.0,0.0,2020-11-19 22:38:26,3558.0,30.0,0.0,EdgarInsider,Alert [Press/News Current Report] / Form 8-K filed with the SEC  $AES AES CORP  https://t.co/mhYPTffbiT,1.329554654988882e+18,0.0
12,0.0,0.0,2020-11-18 23:27:52,9722.0,26.0,0.0,stockmktgenius,$AES The AES Corporation Commo Top stock up 124% from low. Close: 21.38 VolvsAvg: 1.75 Liq: $229M https://t.co/RJ6bxhas7B,1.3292047067454464e+18,0.0
13,0.0,0.0,2020-11-18 22:36:45,9423.0,74.0,0.0,SwingTradeBot,Scan results - New 52 Week Closing High today: $KZIA $CIIC $KOD $KNDI $KLIC $TGT $LZB $MGA $BLNK $ODP $BHVN $HTHT $APPN $PLTR $AES $JOE $YUMC $GM $SSNC $PLAN ... https://t.co/I7xZuvzUHc,1.3291918455875092e+18,0.0
14,10.0,1.0,2020-11-16 01:07:21,10453.0,625.0,0.0,RealtorStarShar,$RIDE $CGC $AES $GPRO $UA and $CLF is the trade of the week. Names I will be watching this week. @TodayTrader @TradeIdeas ✅🤑💯🔥💪🏽🟢,1.328142580857643e+18,0.0
15,0.0,0.0,2020-11-19 13:52:19,1321.0,2.0,0.0,QuantchaIdeas,StockTwits Trending Alert: Trading recent interest in AES $AES https://t.co/6fNBS7jhEs,1.3294222520021852e+18,0.0
16,0.0,0.0,2020-11-19 14:32:33,3558.0,30.0,0.0,EdgarInsider,FORM 8-K [Press/News Current Report] recently SEC filed.  $AES AES CORP  https://t.co/Cd2az3q2JV,1.32943237987883e+18,0.0
17,0.0,0.0,2020-11-17 23:51:00,9722.0,26.0,0.0,stockmktgenius,$AES The AES Corporation Commo Top stock up 123% from low. Close: 21.35 VolvsAvg: 0.78 Liq: $95M https://t.co/RJ6bxhas7B,1.328848143635673e+18,0.0
18,1.0,0.0,2020-11-17 02:35:25,642.0,3.0,0.0,simonstradeinc,"Tomrrow’s #watchlist for #NYSE, #NASDAQ between $20 and $30: $AES $AVTR $BAC $BEN $CC $CGC $CMC $CNP $FCX $FOX $FOXA $GPS $GRWG $HPQ $HWM $IQ $JNPR $KSS $LBTYA $LBTYK $MGM $NCLH $NKLA $OMI $ON $PLL $PLUG $PRPL $PSXP $REYN $RKT $RYN $SAVE $SLB $SLV $T $TMHC $TPR $UFS $VIPS $WEN",1.328527132256047e+18,0.0
19,0.0,0.0,2020-11-16 14:34:15,425.0,66.0,0.0,GarageTraders,"out of $aes calls from prior post,  breakeven",1.3283456440970363e+18,0.0
20,0.0,0.0,2020-11-15 15:26:42,7182.0,769.0,0.0,Tickeron,"$AES in -5.25% Downtrend, sliding for three consecutive days on October 28, 2020. View odds for this and other indicators: https://t.co/nFBSl4fLjY #AES #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/K4eqdomR1n",1.3279964539527905e+18,0.0
21,0.0,0.0,2020-11-16 17:33:57,9423.0,74.0,0.0,SwingTradeBot,Rose Above Upper Bollinger Band today: $KOP $UCBI $ALTY $TY $VSH $AAON $WSFS $UUUU $JKL $AES $HCCHR $IR $CLA $CSWC $KSCD $GEM $PROF $JHMM $EDD $PDS ... https://t.co/AyIukUGmib,1.3283908657783194e+18,0.0
22,0.0,0.0,2020-11-20 17:58:21,6359.0,372.0,0.0,ChartMill,$AES showing up in our top breakout selection. https://t.co/dWADhWs9vz,1.3298465581253878e+18,0.0
23,1.0,0.0,2020-11-17 18:05:44,7182.0,769.0,0.0,Tickeron,"$AES in Uptrend: 50-day Moving Average moved above 200-day Moving Average on September 3, 2020. View odds for this and other indicators: https://t.co/keKRrxMCMn #AES #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/ebXZp5Vlmi",1.3287612536075346e+18,0.0
24,0.0,0.0,2020-11-18 04:58:59,806.0,1407.0,0.0,astockwatch1,Ticker symbol $AES AES and AIMCo merge to form leading renewables platform in the US https://t.co/cnjquDlP0S  #stocks #news Tuesday,1.3289256491139318e+18,0.0
25,0.0,0.0,2020-11-18 02:12:00,642.0,3.0,0.0,simonstradeinc,"Tomrrow’s #watchlist for #NYSE, #NASDAQ between $20 and $30: $AES $ASAN $AVTR $BEN $BP $CC $CCCC $CMC $CNP $CWH $DEA $ENB $FCX $FOX $FOXA $FUBO $GBTC $GPS $GRWG $HPQ $HUYA $HWM $HYLN $IPG $JWN $KSS $LBTYA $LBTYK $MGEN $NCLH $NKLA $RIDE $SLB $SLQT $SPCE $SPWR $SVMK $T $TGTX",1.3288836255768207e+18,0.0
26,0.0,0.0,2020-11-15 16:51:23,642.0,3.0,0.0,simonstradeinc,"Tomrrow’s #watchlist for #NYSE, #NASDAQ between $20 and $30: $AES $ALLY $BAC $BBBY $CGC $CMC $CNP $CNQ $CPRI $CWH $DLX $DNB $EQC $EQH $FCX $GPS $GRWG $GUSH $HFC $HPP $HSBC $HWM $INVH $IPG $IQ $JELD $JNPR $KDP $KSS $KTOS $LBTYA $LBTYK $LPRO $MAXR $MGM $NCLH $NKLA $PEAK $PLL $RKT",1.3280177671534756e+18,0.0
27,0.0,0.0,2020-11-19 18:01:31,2501.0,580.0,0.0,15minofPham,"Mid-day R2(63) abv .80, R2(5) X below .50 with greatest % below the opening 30-min low &amp; trading range &lt; 20% (Min $5 &amp; Vol 750K, Min Opt Vol 250 in any strike): $CLF $AES https://t.co/9OMNzB7Z9Q",1.3294849673745859e+18,0.0
28,1.0,0.0,2020-11-20 15:51:49,9423.0,74.0,0.0,SwingTradeBot,20 DMA Support today: $ALDX $XNCR $UFI $FSLR $CXDC $JBSS $AES $SBS $LXP $PCTY $MOMO $CKPT $BHTG $AGE $GVI $SPSB $YCBD $BCPC $AMRK $PTI ... https://t.co/deOpbNqdR6,1.3298147146884096e+18,0.0
29,1.0,0.0,2020-11-19 21:40:02,2242.0,1111.0,0.0,BArmstrong_TDA,"S&amp;P500 closed up .39% today.  Still lurking around resistance and within a 'stone's throw' of all time highs hit Nov 9. Top leaders:  $VTRS $DNC $KMI $FANG $ZBRA $FISV $LB $ETSY $POOL $SPG Top laggards: $AES $CNC $ANTH $CI $HUM $MCK $RHI $WRB $WRK $EL 

#SP500 https://t.co/4cBPVvH1ls",1.3295399604294492e+18,0.0
30,1.0,0.0,2020-11-17 19:23:37,9423.0,74.0,0.0,SwingTradeBot,Rose Above Previous Day's High today: $SR $ZUMZ $SMLP $WINA $ONEQ $HYLB $JSML $AXL $XMLV $VSPRU $VOE $XSLV $WTFCM $WVVI $SHW $RES $YPF $ZNH $AES $SPWR ... https://t.co/TBYRpvrFqi,1.3287808546724168e+18,0.0
31,2.0,1.0,2020-11-19 19:21:51,36.0,1.0,0.0,boikanyogroup,Is AES Stock a Buy? @themotleyfool #stocks $AES $NEE https://t.co/bKVO0na0Yt,1.3295051855976325e+18,0.0
32,2.0,0.0,2020-11-16 19:36:31,369.0,589.0,0.0,nicole_10000,Stocks to watch Nov. 16 thru Nov. 20 $f $gm $nue $pypl $aapl $aes $zg $agco $z $abt $zen $wgo $cepu $flr $fmbi $fmnb $func $fusn $fvcb $fxnc $gbl $ghm $giii $wfc $wern &amp; $aytu the catalyst https://t.co/g0PSNfhyNY stock tip $aytu https://t.co/F13weyPu0E,1.328421709519663e+18,0.0
33,0.0,0.0,2020-11-19 14:00:12,3312.0,1.0,0.0,LargeVoidBot,"Popular: $SQ, $TDAC, $RNG, $ALL, $AES, $ENV, $CUE, $CBPO, $NOVS, $RMR, $TDG, $CASH, $BL",1.329424239162663e+18,0.0
34,1.0,0.0,2020-11-18 22:08:12,5751.0,648.0,0.0,MelStone31,"$AES - 1.2M #darkpool print after hours at $21.45 

https://t.co/p44voivNMj https://t.co/XvE74Dy6Sn",1.3291846602163077e+18,0.0
